Ticker,Date,lstm_pred,gru_pred,tft_pred,finbert_score,phi3_score,actual,final_pred,confidence,gate_active
StockNet_Ensemble,Day_54,0,1,1,0.33507084890281136,-0.38643946606924806,0.0,1,0.34,0
StockNet_Ensemble,Day_55,1,0,0,-0.7071018819984649,-0.6299447417737449,0.0,0,0.1609,1
StockNet_Ensemble,Day_56,1,0,0,0.18309261147985345,-0.583220131094254,0.0,0,0.34,0
StockNet_Ensemble,Day_57,0,0,0,-0.937941883912945,0.7222186035841742,0.0,0,1.0,1
StockNet_Ensemble,Day_58,1,1,1,-0.6987267464102576,0.6466113179143487,0.0,1,0.7289,1
StockNet_Ensemble,Day_59,1,0,1,-0.6720763161391505,-0.8465028258307323,1.0,1,0.4526,1
StockNet_Ensemble,Day_60,1,0,1,0.9079839588621479,0.9559468595072522,0.0,1,0.5119,1
StockNet_Ensemble,Day_61,1,0,1,-0.6133060789450326,-0.18984905707290967,1.0,1,0.34,0
StockNet_Ensemble,Day_62,0,0,1,0.029636336352218295,-0.1448198985611604,0.0,0,0.32,0
StockNet_Ensemble,Day_63,0,1,0,0.11685795335234461,0.5715989319528414,0.0,0,0.34,0
StockNet_Ensemble,Day_64,0,1,0,0.9987933732133061,-0.6366415975089641,1.0,0,0.4659,1
StockNet_Ensemble,Day_65,0,0,1,0.02262777787122916,-0.5031850878400537,0.0,0,0.32,0
StockNet_Ensemble,Day_66,0,1,0,0.65841809846459,0.9138091617417095,1.0,0,0.0981,1
StockNet_Ensemble,Day_67,0,0,0,0.16103631111086947,-0.40933797211312783,1.0,0,1.0,0
StockNet_Ensemble,Day_68,1,0,1,-0.2033876547710063,-0.7917800629030884,0.0,1,0.34,0
StockNet_Ensemble,Day_69,1,0,1,-0.3297970824765988,0.6827216292366307,1.0,1,0.2495,1
StockNet_Ensemble,Day_70,0,1,0,-0.9436481825547758,-0.7600102487047458,0.0,0,0.0517,1
StockNet_Ensemble,Day_71,0,1,1,-0.058816681361423706,-0.95960004656317,1.0,1,0.34,0
StockNet_Ensemble,Day_72,1,1,1,0.8440207663380785,0.2699051322988808,1.0,1,1.0,1
StockNet_Ensemble,Day_73,0,1,1,-0.5636181491569545,0.46013200388825903,0.0,1,0.2357,1
StockNet_Ensemble,Day_74,1,0,1,0.5820324828645083,-0.32423590274083236,0.0,1,0.34,0
StockNet_Ensemble,Day_75,0,0,1,0.8051416132054305,0.4265601093979601,1.0,0,0.184,1
StockNet_Ensemble,Day_76,0,1,0,0.09816607522072118,0.12184691235103773,1.0,0,0.34,0
StockNet_Ensemble,Day_77,1,0,0,-0.2895839671715268,0.992722921873898,1.0,0,0.3969,1
StockNet_Ensemble,Day_78,1,1,0,-0.8049983493211346,-0.2017500496822946,0.0,1,0.32,0
StockNet_Ensemble,Day_79,1,0,0,-0.5387160904036874,0.8505794453651867,1.0,0,0.4307,1
StockNet_Ensemble,Day_80,0,0,1,-0.2570789540597851,0.553936049735557,1.0,0,0.32,0
StockNet_Ensemble,Day_81,0,0,0,0.3420450117657501,0.29334643578642305,0.0,0,1.0,0
StockNet_Ensemble,Day_82,0,0,0,-0.9132108729223039,0.5894484848431043,0.0,0,1.0,1
StockNet_Ensemble,Day_83,0,1,1,0.47898581761864945,0.2875166876633708,0.0,1,0.34,0
StockNet_Ensemble,Day_84,0,1,1,-0.5091086455563698,0.5143296522239056,1.0,1,0.2347,1
StockNet_Ensemble,Day_85,0,0,1,-0.07210739998448168,0.24974251078288612,1.0,0,0.32,0
StockNet_Ensemble,Day_86,1,0,0,-0.18759521835164228,0.7781140159871904,1.0,0,0.34,0
StockNet_Ensemble,Day_87,1,1,0,0.3355421326344481,-0.45549980354977104,0.0,1,0.32,0
StockNet_Ensemble,Day_88,1,0,1,-0.01134516209376324,0.13718152424833652,0.0,1,0.34,0
StockNet_Ensemble,Day_89,1,0,0,0.279747086655475,-0.6487915368816124,1.0,0,0.34,0
StockNet_Ensemble,Day_90,0,0,0,0.32167370018127395,0.20937189748568086,0.0,0,1.0,0
StockNet_Ensemble,Day_91,1,1,1,0.9734345421612463,0.12908143924349802,1.0,1,1.0,0
StockNet_Ensemble,Day_92,1,0,0,0.4247383043651036,0.2527076571796907,0.0,0,0.34,0
StockNet_Ensemble,Day_93,0,0,1,0.7255670935189411,0.1907729933027944,1.0,0,0.32,0
StockNet_Ensemble,Day_94,1,1,1,-0.42536009445844636,-0.622568457343037,1.0,1,1.0,1
StockNet_Ensemble,Day_95,0,1,0,0.8208165710980124,-0.6784667453310695,0.0,0,0.4503,1
StockNet_Ensemble,Day_96,0,1,0,0.43849530205567344,0.3652064534140498,1.0,0,0.34,0
StockNet_Ensemble,Day_97,0,1,1,0.4448013517945557,-0.0859497346340925,1.0,1,0.34,0
StockNet_Ensemble,Day_98,0,0,1,0.3394993824313599,0.21217627636767644,0.0,0,0.32,0
StockNet_Ensemble,Day_99,0,0,0,0.08666276781221338,-0.005410617931834949,0.0,0,1.0,0
StockNet_Ensemble,Day_100,0,1,1,-0.2947979658180868,-0.337523487140051,0.0,1,0.34,0
StockNet_Ensemble,Day_101,1,0,0,0.8316959288532217,-0.9030005399083778,1.0,0,0.4887,1
StockNet_Ensemble,Day_102,0,1,0,-0.3623636862856685,0.6761324491604197,0.0,0,0.3885,1
StockNet_Ensemble,Day_103,0,0,1,-0.3057273431133505,0.7201538297887384,0.0,0,0.3649,1
StockNet_Ensemble,Day_104,1,0,1,0.2576305845944824,-0.8888910448302378,0.0,1,0.2479,1
StockNet_Ensemble,Day_105,0,1,1,0.008669756097647419,0.610415008966797,1.0,1,0.34,0
StockNet_Ensemble,Day_106,0,0,0,-0.6416017936515024,-0.45516197001238123,0.0,0,0.8248,1
StockNet_Ensemble,Day_107,1,0,1,0.38451624497720727,0.9172541110545194,1.0,1,0.4098,1
StockNet_Ensemble,Day_108,0,0,0,-0.43719691601142086,0.2921135357384439,0.0,0,1.0,0
StockNet_Ensemble,Day_109,1,0,0,0.10218331271328074,0.8787291601676108,1.0,0,0.34,0
StockNet_Ensemble,Day_110,0,0,0,0.05471727679900229,0.10024136173466225,0.0,0,1.0,0
StockNet_Ensemble,Day_111,1,0,1,0.5337378595838751,0.982230981531661,0.0,1,0.4438,1
StockNet_Ensemble,Day_112,0,0,1,-0.6838325092433246,0.6551522013191224,1.0,0,0.4114,1
StockNet_Ensemble,Day_113,0,0,1,-0.07880294272943345,0.501072276828102,0.0,0,0.32,0
StockNet_Ensemble,Day_114,0,1,0,0.9374859977049799,0.8745367047378094,1.0,0,0.0104,1
StockNet_Ensemble,Day_115,1,1,0,0.17457964356019562,-0.5200504592578716,0.0,1,0.32,0
StockNet_Ensemble,Day_116,0,0,1,0.8319482823291351,0.14808145879467793,1.0,0,0.32,0
StockNet_Ensemble,Day_117,0,0,0,-0.23205386735188216,-0.9134132004707682,0.0,0,0.8728,1
StockNet_Ensemble,Day_118,1,1,1,0.7789688097804641,-0.129080516190605,1.0,1,1.0,0
StockNet_Ensemble,Day_119,0,0,0,-0.05420454023914445,-0.8254006379606116,1.0,0,1.0,0
StockNet_Ensemble,Day_120,0,1,0,0.8312173442448236,-0.9363606450785427,1.0,0,0.4941,1
StockNet_Ensemble,Day_121,0,0,0,0.6547761999511705,0.26125403138037573,1.0,0,1.0,0
StockNet_Ensemble,Day_122,1,0,1,-0.7672953336325008,-0.07115436706447831,1.0,1,0.34,0
StockNet_Ensemble,Day_123,1,1,1,-0.6458354310056125,-0.18913341252638816,1.0,1,1.0,0
StockNet_Ensemble,Day_124,0,1,1,0.1690078864259279,-0.21806132545066537,1.0,1,0.34,0
StockNet_Ensemble,Day_125,1,0,0,-0.794545977589312,-0.8661502368108707,1.0,0,0.0633,1
StockNet_Ensemble,Day_126,1,0,0,0.2371298241526303,-0.38507432873349456,1.0,0,0.34,0
StockNet_Ensemble,Day_127,0,0,0,-0.5570826245099405,-0.3875670413600911,0.0,0,0.8705,1
StockNet_Ensemble,Day_128,0,0,1,0.346366094847957,0.31250856549057615,0.0,0,0.32,0
StockNet_Ensemble,Day_129,0,1,1,-0.44324946891165196,0.7373878402638987,1.0,1,0.2086,1
StockNet_Ensemble,Day_130,0,0,1,0.7312080501771738,-0.690346769701325,1.0,0,0.423,1
StockNet_Ensemble,Day_131,0,0,0,0.6123669130364151,-0.3455161134871878,1.0,0,1.0,1
StockNet_Ensemble,Day_132,0,1,1,0.8317708323303663,-0.6537484185599307,0.0,1,0.1214,1
StockNet_Ensemble,Day_133,1,1,0,0.03365616369357727,0.7513802432807515,0.0,1,0.32,0
StockNet_Ensemble,Day_134,0,0,1,0.6293333317668122,0.12095088254530739,0.0,0,0.32,0
StockNet_Ensemble,Day_135,0,0,0,-0.699885781900075,0.3271575845239987,1.0,0,1.0,1
StockNet_Ensemble,Day_136,0,0,0,-0.5108432826829332,-0.9747835089934309,1.0,0,0.7012,1
StockNet_Ensemble,Day_137,1,0,1,0.939688130095826,-0.1875178296441391,0.0,1,0.34,0
StockNet_Ensemble,Day_138,1,0,0,-0.7266347712281263,0.2558334061475567,1.0,0,0.34,0
StockNet_Ensemble,Day_139,0,1,1,0.15010262959318066,0.9783256353668637,1.0,1,0.34,0
StockNet_Ensemble,Day_140,1,1,1,-0.4736286391361113,-0.23155195776751958,1.0,1,1.0,0
StockNet_Ensemble,Day_141,1,0,1,-0.46300457775730064,-0.36397610780973344,1.0,1,0.34,0
StockNet_Ensemble,Day_142,1,0,0,0.4988518844279768,0.4263148420477494,0.0,0,0.2545,1
StockNet_Ensemble,Day_143,0,0,1,0.0984430543960173,0.575587187565886,1.0,0,0.32,0
StockNet_Ensemble,Day_144,1,0,0,0.9691980434377325,-0.9844830967012566,1.0,0,0.5289,1
StockNet_Ensemble,Day_145,1,0,1,0.348345092972455,-0.6285374243049138,1.0,1,0.252,1
StockNet_Ensemble,Day_146,1,0,1,-0.6497185916002786,-0.5513961757658046,0.0,1,0.4109,1
StockNet_Ensemble,Day_147,1,0,1,0.3708055138159507,0.4495014436689255,0.0,1,0.34,0
StockNet_Ensemble,Day_148,0,1,1,0.18000214167811257,0.8214288662628642,0.0,1,0.34,0
StockNet_Ensemble,Day_149,0,1,0,-0.20847971024466339,0.6393727944506626,0.0,0,0.34,0
StockNet_Ensemble,Day_150,1,0,1,0.5388643491083869,0.3958885093481066,1.0,1,0.3822,1
StockNet_Ensemble,Day_151,0,0,0,-0.08907934641873139,0.24513855355808833,1.0,0,1.0,0
StockNet_Ensemble,Day_152,1,1,1,0.5114961385993346,0.3964341623826708,0.0,1,1.0,1
StockNet_Ensemble,Day_153,0,1,1,-0.7040972560455712,0.27698201540037926,1.0,1,0.34,0
StockNet_Ensemble,Day_154,0,1,1,-0.22483488570025667,-0.33597873721408167,1.0,1,0.34,0
StockNet_Ensemble,Day_155,0,1,1,-0.2775649213522735,0.2336476107788159,1.0,1,0.34,0
StockNet_Ensemble,Day_156,1,1,1,0.8386770441969547,-0.7578226150834813,1.0,1,0.6187,1
StockNet_Ensemble,Day_157,0,0,1,0.2241742491187364,0.43506010727023625,1.0,0,0.32,0
StockNet_Ensemble,Day_158,1,0,0,-0.6490199208680805,0.10524060676278757,1.0,0,0.34,0
StockNet_Ensemble,Day_159,1,0,1,-0.7372396601654783,0.7885004968453984,1.0,1,0.1063,1
StockNet_Ensemble,Day_160,1,0,0,0.18113031967762994,0.9397277601688578,1.0,0,0.34,0
StockNet_Ensemble,Day_161,1,1,0,-0.812014335677977,0.13811176871510122,1.0,1,0.32,0
StockNet_Ensemble,Day_162,1,0,1,0.12795165454969593,-0.6255667001861709,0.0,1,0.34,0
StockNet_Ensemble,Day_163,1,0,1,-0.15758932456127805,0.5087492496216948,1.0,1,0.34,0
StockNet_Ensemble,Day_164,1,1,0,0.14830292743181017,-0.4184730022537113,1.0,1,0.32,0
StockNet_Ensemble,Day_165,1,0,0,0.6382563996963486,-0.7356236387459085,1.0,0,0.433,1
StockNet_Ensemble,Day_166,0,0,0,0.9187713378059743,-0.843558238091215,1.0,0,1.0,1
StockNet_Ensemble,Day_167,1,0,0,0.15996012810247384,-0.1712984045002932,0.0,0,0.34,0
StockNet_Ensemble,Day_168,1,1,1,0.03704682865655973,0.17453416190967586,1.0,1,1.0,0
StockNet_Ensemble,Day_169,1,0,0,0.01611009660563778,-0.600590714092246,0.0,0,0.34,0
StockNet_Ensemble,Day_170,1,1,1,0.3348843868578619,0.43375056300713677,0.0,1,1.0,0
StockNet_Ensemble,Day_171,0,0,1,-0.6804222863249239,0.5390539470092377,0.0,0,0.3948,1
StockNet_Ensemble,Day_172,0,0,0,0.5043729232043839,-0.3676154855376239,0.0,0,1.0,0
StockNet_Ensemble,Day_173,0,0,1,-0.6659080878693278,-0.051095783661951444,1.0,0,0.32,0
StockNet_Ensemble,Day_174,1,1,0,-0.8627761589127376,-0.16448943982977915,0.0,1,0.32,0
StockNet_Ensemble,Day_175,0,1,1,-0.5649082266120142,-0.9375892589160892,1.0,1,0.4449,1
StockNet_Ensemble,Day_176,0,1,1,0.1432521217965308,-0.8038258289543889,1.0,1,0.34,0
StockNet_Ensemble,Day_177,0,1,0,0.014277412977575565,0.9550517817451338,1.0,0,0.34,0
StockNet_Ensemble,Day_178,0,0,0,-0.5761679103626356,-0.21073072910546897,0.0,0,1.0,0
StockNet_Ensemble,Day_179,0,0,0,-0.6690609905328533,-0.3652360638433243,1.0,0,0.8534,1
StockNet_Ensemble,Day_180,1,0,0,-0.7079167427821553,0.2846475699827189,1.0,0,0.3799,1
StockNet_Ensemble,Day_181,1,0,0,-0.7153323974090804,0.4630769065973226,0.0,0,0.4056,1
StockNet_Ensemble,Day_182,1,1,0,-0.3858637106111844,0.45014142484878783,1.0,1,0.32,0
StockNet_Ensemble,Day_183,0,0,1,-0.6996113706470086,0.32023644057667777,0.0,0,0.3657,1
StockNet_Ensemble,Day_184,1,0,0,0.07763127394967229,-0.4213357757205989,0.0,0,0.34,0
StockNet_Ensemble,Day_185,0,0,1,0.25395386421053057,0.05325080291384343,0.0,0,0.32,0
StockNet_Ensemble,Day_186,1,1,0,-0.045012521701347064,0.8036286662448804,0.0,1,0.32,0
StockNet_Ensemble,Day_187,1,1,1,-0.35463828078748283,0.440482037122647,1.0,1,1.0,0
StockNet_Ensemble,Day_188,1,1,1,0.6263704542951263,-0.528492262986674,1.0,1,0.8014,1
StockNet_Ensemble,Day_189,1,0,0,0.6742653741203446,-0.6586801817517776,0.0,0,0.4279,1
StockNet_Ensemble,Day_190,0,0,1,0.7955004746203855,0.8515107473787975,1.0,0,0.0518,1
StockNet_Ensemble,Day_191,0,0,0,-0.45228263353162945,0.08380053524573206,0.0,0,1.0,0
StockNet_Ensemble,Day_192,1,1,0,-0.37477732256423635,-0.35554848882729884,1.0,1,0.32,0
StockNet_Ensemble,Day_193,0,0,1,0.09570288804796379,-0.622047818314069,0.0,0,0.32,0
StockNet_Ensemble,Day_194,0,0,0,0.9177960884783991,0.26403069765580334,0.0,0,0.8546,1
StockNet_Ensemble,Day_195,0,0,0,0.9081131344714712,-0.44377281028144266,1.0,0,1.0,1
StockNet_Ensemble,Day_196,0,0,0,-0.926800457428637,0.23834561744297167,0.0,0,1.0,1
StockNet_Ensemble,Day_197,0,0,1,-0.7577092024708352,-0.6511856403051002,0.0,0,0.1246,1
StockNet_Ensemble,Day_198,0,1,1,-0.2127937876827124,0.7745131429676242,1.0,1,0.34,0
StockNet_Ensemble,Day_199,0,0,0,-0.6531501754239222,-0.033710136371403854,1.0,0,1.0,0
StockNet_Ensemble,Day_200,1,0,0,-0.47954848220578294,0.2862602203053133,1.0,0,0.34,0
StockNet_Ensemble,Day_201,0,0,1,0.9201791845502774,0.6354357391752388,0.0,0,0.0885,1
StockNet_Ensemble,Day_202,0,1,1,0.3516435162801512,0.3257371131207225,0.0,1,0.34,0
StockNet_Ensemble,Day_203,1,0,0,0.5698222072204191,-0.7581590693182136,1.0,0,0.4255,1
StockNet_Ensemble,Day_204,1,1,0,0.665098848759752,-0.005691051683808679,1.0,1,0.32,0
StockNet_Ensemble,Day_205,1,0,1,0.8465020509705539,0.9510486719684275,0.0,1,0.4994,1
StockNet_Ensemble,Day_206,1,0,1,-0.7081472366849715,0.8074946780233159,1.0,1,0.1101,1
StockNet_Ensemble,Day_207,1,1,0,-0.9066973571876218,0.6997421825337564,1.0,1,0.0688,1
StockNet_Ensemble,Day_208,0,1,0,-0.35976614793362716,0.6625857312941117,0.0,0,0.3872,1
StockNet_Ensemble,Day_209,1,0,1,-0.9739762574039954,-0.8089686652007497,0.0,1,0.496,1
StockNet_Ensemble,Day_210,1,0,1,0.20098943243688927,-0.7882552328794068,1.0,1,0.34,0
StockNet_Ensemble,Day_211,0,1,0,0.06550434152814222,-0.2753945012017833,0.0,0,0.34,0
StockNet_Ensemble,Day_212,1,1,1,0.3978568784617953,0.1431400784888397,1.0,1,1.0,0
StockNet_Ensemble,Day_213,0,0,1,0.41640038576722804,0.19098390487114325,0.0,0,0.32,0
StockNet_Ensemble,Day_214,0,0,1,0.03284410971620422,-0.5342607301015838,1.0,0,0.32,0
StockNet_Ensemble,Day_215,1,0,0,-0.1568724569196993,0.0245897105775712,0.0,0,0.34,0
StockNet_Ensemble,Day_216,1,1,0,-0.572590007081325,-0.5727967805100986,0.0,1,0.3869,1
StockNet_Ensemble,Day_217,1,0,0,0.5245563861222209,0.22524940776118907,0.0,0,0.34,0
StockNet_Ensemble,Day_218,1,1,0,-0.5083640348848688,-0.4710914820082439,0.0,1,0.3689,1
StockNet_Ensemble,Day_219,0,1,1,0.7901669142843835,-0.2928627404737867,0.0,1,0.247,1
StockNet_Ensemble,Day_220,1,0,0,0.8899915236932336,0.5814297003775415,1.0,0,0.132,1
StockNet_Ensemble,Day_221,1,1,1,-0.6009497715859262,0.7253535320020681,0.0,1,0.7385,1
StockNet_Ensemble,Day_222,0,0,1,0.9734704094559956,-0.6909315509818743,1.0,0,0.4572,1
StockNet_Ensemble,Day_223,0,0,0,-0.893612030461405,0.5514769496888825,1.0,0,1.0,1
StockNet_Ensemble,Day_224,0,0,0,-0.6750157319651331,-0.489767556249217,1.0,0,0.8016,1
StockNet_Ensemble,Day_225,0,0,0,0.9293003086497769,0.19952554892420227,1.0,0,1.0,0
StockNet_Ensemble,Day_226,0,0,1,0.19985565722125087,0.17084729701388657,1.0,0,0.32,0
StockNet_Ensemble,Day_227,1,0,0,-0.8550084804450084,0.05429744227987765,0.0,0,0.34,0
StockNet_Ensemble,Day_228,0,0,0,-0.8579275563192228,-0.040512023182966095,1.0,0,1.0,0
StockNet_Ensemble,Day_229,0,0,0,0.5856167582822995,0.9138935713698895,1.0,0,0.6789,1
StockNet_Ensemble,Day_230,0,0,0,-0.8329053207655908,-0.6359954971771311,0.0,0,0.6822,1
StockNet_Ensemble,Day_231,1,0,0,-0.024143992863105534,-0.3664216079346714,1.0,0,0.34,0
StockNet_Ensemble,Day_232,1,1,0,0.08518522533781403,-0.25686109663355916,0.0,1,0.32,0
StockNet_Ensemble,Day_233,0,0,1,-0.1463788040260443,-0.3895452697988422,1.0,0,0.32,0
StockNet_Ensemble,Day_234,1,1,0,-0.2959991575382803,-0.5522139401876014,1.0,1,0.32,0
StockNet_Ensemble,Day_235,0,0,0,-0.6572844247764547,-0.9468528916581158,0.0,0,0.6266,1
StockNet_Ensemble,Day_236,1,1,1,-0.47725214274991234,0.09420168795453265,0.0,1,1.0,0
StockNet_Ensemble,Day_237,0,1,0,-0.09415342769950485,-0.09237220043768812,1.0,0,0.34,0
StockNet_Ensemble,Day_238,1,1,1,-0.013908059181978905,-0.8356644228904457,0.0,1,1.0,0
StockNet_Ensemble,Day_239,1,1,1,0.02118910835889154,0.2697836682608432,1.0,1,1.0,0
StockNet_Ensemble,Day_240,1,0,0,0.5753228722530812,-0.3200471301388994,1.0,0,0.34,0
StockNet_Ensemble,Day_241,1,0,0,0.3621301605318077,0.2536761748414691,1.0,0,0.34,0
StockNet_Ensemble,Day_242,1,0,1,-0.05918838924332692,-0.5450192272691221,0.0,1,0.34,0
StockNet_Ensemble,Day_243,0,1,0,-0.4439139879587317,0.008982905469014701,0.0,0,0.34,0
StockNet_Ensemble,Day_244,1,1,0,-0.014345073424554933,-0.09083160367330168,1.0,1,0.32,0
StockNet_Ensemble,Day_245,1,1,1,0.18455812550521267,0.7377194162201366,0.0,1,1.0,0
StockNet_Ensemble,Day_246,1,0,0,-0.4001093470886399,-0.602004530587255,0.0,0,0.2432,1
StockNet_Ensemble,Day_247,0,1,1,0.14390642485604244,-0.5802171539947187,1.0,1,0.34,0
StockNet_Ensemble,Day_248,1,0,1,-0.08437504137403806,-0.8259993487571093,1.0,1,0.34,0
StockNet_Ensemble,Day_249,1,0,0,-0.05407796739686144,0.30734796421011645,0.0,0,0.34,0
StockNet_Ensemble,Day_250,0,1,0,-0.4917589070122934,0.43132398961363694,0.0,0,0.382,1
StockNet_Ensemble,Day_251,0,1,0,0.9627378212669031,0.9327918835218318,1.0,1,0.021,1
StockNet_Ensemble,Day_252,1,0,0,-0.05397536079009568,-0.13522227407559528,1.0,0,0.34,0
StockNet_Ensemble,Day_253,0,0,0,-0.38635949789255064,0.12210936047990706,1.0,0,1.0,0
StockNet_Ensemble,Day_254,1,1,1,-0.020986508309375873,-0.39712867901492954,0.0,1,1.0,0
StockNet_Ensemble,Day_255,1,0,0,-0.5363400292181333,-0.14795193242066462,1.0,0,0.34,0
StockNet_Ensemble,Day_256,0,1,1,-0.5470301744535413,0.8528269698792561,0.0,1,0.1525,1
StockNet_Ensemble,Day_257,1,0,0,-0.894011051219906,-0.25421729450307673,1.0,0,0.2486,1
StockNet_Ensemble,Day_258,0,0,0,-0.3889031427128826,0.4180476130268136,1.0,0,1.0,0
StockNet_Ensemble,Day_259,0,1,1,0.38307128865624596,0.35621948314283114,0.0,1,0.34,0
StockNet_Ensemble,Day_260,1,1,0,0.30696850119288555,-0.11168958156762421,1.0,1,0.32,0
